Price,Promotional_Price,Url
,"199,-",https://www.coolblue.nl/en/product/788154/joseph-joseph-intelligent-waste-totem-60-liters-blue.html
,"186,99",https://www.coolblue.nl/en/product/788146/joseph-joseph-intelligent-waste-totem-60-liters-silver.html
,"119,99",https://www.coolblue.nl/en/product/273579/simplehuman-rectangular-touch-bar-40-liters.html
"75,99","70,-",https://www.coolblue.nl/en/second-chance-product/703451
,"171,99",https://www.coolblue.nl/en/product/772738/joseph-joseph-intelligent-waste-titan.html
,"174,99",https://www.coolblue.nl/en/product/615759/joseph-joseph-intelligent-waste-totem-60-liter-graphite.html
"108,99","85,-",https://www.coolblue.nl/en/second-chance-product/695674
,"199,99",https://www.coolblue.nl/en/product/706678/joseph-joseph-intelligent-waste-totem-60-liter-stainless-steel.html
"79,99","66,-",https://www.coolblue.nl/en/second-chance-product/718746
"186,99","131,-",https://www.coolblue.nl/en/second-chance-product/662801
"171,99","159,-",https://www.coolblue.nl/en/second-chance-product/712127
"174,99","155,-",https://www.coolblue.nl/en/second-chance-product/716294
"199,99","125,-",https://www.coolblue.nl/en/second-chance-product/673859
,"167,99",https://www.coolblue.nl/en/product/812244/simplehuman-semi-round-sensor-liner-pocket-45-liter-bronze.html
,"76,99",https://www.coolblue.nl/en/product/377741/hailo-raumspar-tandem-18-18-liters.html
,"71,99",https://www.coolblue.nl/en/product/377739/hailo-tandem-de-luxe-24-7-liter.html
,"99,-",https://www.coolblue.nl/en/product/643324/hailo-tandem-18-18-liters-black.html
"71,99","55,-",https://www.coolblue.nl/en/second-chance-product/716939
,"38,99",https://www.coolblue.nl/en/product/739931/philips-hue-bewegingssensor.html
,"133,-",https://www.coolblue.nl/en/product/351738/philips-easy8-gc260.html
,"59,99",https://www.coolblue.nl/en/product/629471/leifheit-ironing-board-airsteam-compact-m.html
,"53,-",https://www.coolblue.nl/en/product/629470/leifheit-ironing-board-airboard-m.html
,"169,95",https://www.coolblue.nl/en/product/818197/igloohome-smart-keybox-2.html
,"24,95",https://www.coolblue.nl/en/product/604683/arlo-indoor-mount.html
,"39,99",https://www.coolblue.nl/en/product/788584/arlo-pro-skin-3-pack-camouflage-green.html
,"69,-",https://www.coolblue.nl/en/product/802419/ubiquiti-uvc-g3-led.html
,"170,-",https://www.coolblue.nl/en/product/753946/mill-mb900dn.html
,"75,-",https://www.coolblue.nl/en/product/629473/leifheit-ironing-board-airsteam-premium-l.html
,"27,99",https://www.coolblue.nl/en/product/629469/leifheit-airboard-compact-table.html
,"79,99",https://www.coolblue.nl/en/product/590076/leifheit-airboard-premium-m-usa.html
,"64,95",https://www.coolblue.nl/en/product/629472/leifheit-ironing-board-airsteam-premium-m.html
,"22,99",https://www.coolblue.nl/en/product/124601/leifheit-sleeve-stabil.html
,"53,-",https://www.coolblue.nl/en/product/629468/leifheit-ironing-board-classic-steam-m.html
,"33,99",https://www.coolblue.nl/en/product/629464/leifheit-ironing-board-fashion-s.html
,"152,99",https://www.coolblue.nl/en/product/753945/mill-mb600dn.html
,"119,99",https://www.coolblue.nl/en/product/753950/mill-ib600dn.html
,"75,-",https://www.coolblue.nl/en/product/629475/leifheit-ironing-board-airboard-deluxe-xl.html
,"126,-",https://www.coolblue.nl/en/product/753951/mill-ib900dn.html
,"186,99",https://www.coolblue.nl/en/product/505718/remeha-isense-thermostat.html
,"49,-",https://www.coolblue.nl/en/product/825678/eurom-smart-plug-mon-soleil-wifi.html
,"255,-",https://www.coolblue.nl/en/product/505719/remeha-isense-thermostat-rf.html
"186,99","132,-",https://www.coolblue.nl/en/second-chance-product/698349
"255,-","235,-",https://www.coolblue.nl/en/second-chance-product/697029
,"463,-",https://www.coolblue.nl/en/product/812198/samsung-powerstick-pro-vs8000-complete.html
,"399,-",https://www.coolblue.nl/en/product/819850/shark-if-200eut.html
,"248,-",https://www.coolblue.nl/en/product/814028/rowenta-air-force-all-in-one-460-rh9286wo.html
,"138,99",https://www.coolblue.nl/en/product/745214/dirt-devil-cavalier-parquet-dd698-3.html
"463,-","374,-",https://www.coolblue.nl/en/second-chance-product/675388
,"81,99",https://www.coolblue.nl/en/product/821334/rowenta-air-force-light-rh6545.html
,"249,95",https://www.coolblue.nl/en/product/800103/black-decker-cua525bh-qw.html
,"359,-",https://www.coolblue.nl/en/product/819851/shark-if-250eu.html
,"387,-",https://www.coolblue.nl/en/product/812196/samsung-powerstick-pro-vs8000.html
,"138,-",https://www.coolblue.nl/en/product/788559/samsung-powerstick-essential-vs60m6010kg.html
,"214,-",https://www.coolblue.nl/en/product/797680/rowenta-air-force-360-rh9057wo.html
"149,99","119,-",https://www.coolblue.nl/en/product/822303/inventum-de010.html
"359,-","342,-",https://www.coolblue.nl/en/second-chance-product/720140
,"259,99",https://www.coolblue.nl/en/product/823746/rowenta-air-force-all-in-one-460-rh9252.html
,"299,-",https://www.coolblue.nl/en/product/818312/shark-if-200eu.html
,"199,-",https://www.coolblue.nl/en/product/773052/samsung-powerstick-vs6000-easy-reach.html
,"39,99",https://www.coolblue.nl/en/product/521958/neato-battery-replacement-kit.html
,"39,95",https://www.coolblue.nl/en/product/811106/dirt-devil-battery-pack-for-the-m612.html
,"159,99",https://www.coolblue.nl/en/product/750769/rowenta-air-force-extreme-lithium-25-2v.html
,"227,-",https://www.coolblue.nl/en/product/814027/rowenta-air-force-all-in-one-460-rh9253wo.html
,"37,95",https://www.coolblue.nl/en/product/810072/dirt-devil-battery-pack-for-the-m607.html
,"159,99",https://www.coolblue.nl/en/product/800106/black-decker-svj520bfsp-qw.html
,"39,95",https://www.coolblue.nl/en/product/811107/dirt-devil-battery-pack-for-the-m611.html
,"49,99",https://www.coolblue.nl/en/product/813190/bissell-featherweight-pro.html
,"76,95",https://www.coolblue.nl/en/product/172023/samsung-navibot-battery.html
,"59,99",https://www.coolblue.nl/en/product/168836/neato-xv-signature-batteries.html
,"85,99",https://www.coolblue.nl/en/product/562848/irobot-xlife-extended-life-nimh-batterij.html
"227,-","184,-",https://www.coolblue.nl/en/second-chance-product/665197
,"48,99",https://www.coolblue.nl/en/product/805662/black-decker-carpet-sweeper-psa115b-qw.html
,"151,99",https://www.coolblue.nl/en/product/749118/black-decker-svj520bfs-qw.html
"248,-","225,-",https://www.coolblue.nl/en/second-chance-product/703463
"159,99","148,-",https://www.coolblue.nl/en/second-chance-product/708199
"151,99","140,-",https://www.coolblue.nl/en/second-chance-product/707336
,"199,-",https://www.coolblue.nl/en/product/820369/eufy-robovac-11s.html
,"49,95",https://www.coolblue.nl/en/product/354736/dirt-devil-gator-m135.html
,"84,99",https://www.coolblue.nl/en/product/768228/aeg-hx6-23cb.html
,"34,99",https://www.coolblue.nl/en/product/701730/princess-turbo-tiger.html
,"114,99",https://www.coolblue.nl/en/product/799757/black-decker-dvj325bfsp-qw.html
,"39,95",https://www.coolblue.nl/en/product/749145/black-decker-nvb115wa-qw.html
,"149,95",https://www.coolblue.nl/en/product/826547/bosch-universalvac18.html
,"96,99",https://www.coolblue.nl/en/product/749152/black-decker-dvj325bf-qw.html
,"33,95",https://www.coolblue.nl/en/product/580418/tristar-kr-2156.html
,"109,99",https://www.coolblue.nl/en/product/483476/black-decker-pv1820l-qw.html
,"69,99",https://www.coolblue.nl/en/product/749150/black-decker-dvj215b-qw.html
,"99,99",https://www.coolblue.nl/en/product/768271/aeg-hx6-27bm.html
,"92,-",https://www.coolblue.nl/en/product/795406/bosch-move-bhn1840l.html
,"199,95",https://www.coolblue.nl/en/product/810673/zoef-robot-emma.html
,"219,-",https://www.coolblue.nl/en/product/810677/zoef-robot-sien.html
,"229,-",https://www.coolblue.nl/en/product/736140/philips-smartpro-compact-fc8715-01.html
,"199,-",https://www.coolblue.nl/en/product/827226/eufy-robovac-11s-white.html
,"129,99",https://www.coolblue.nl/en/product/810634/zoef-robot-miep.html
,"511,-",https://www.coolblue.nl/en/product/456828/miele-scout-rx1-black.html
,"178,99",https://www.coolblue.nl/en/product/797212/philips-smartpro-easy-fc8792-01.html
,"259,-",https://www.coolblue.nl/en/product/751728/philips-smartpro-compact-fc8776-01.html
,"39,99",https://www.coolblue.nl/en/product/658197/philips-fc6152-minivac.html
,"273,-",https://www.coolblue.nl/en/product/793281/philips-smartpro-active-fc8812-01.html
,"449,-",https://www.coolblue.nl/en/product/793489/philips-smartpro-active-fc8822-01.html
,"119,95",https://www.coolblue.nl/en/product/745238/dirt-devil-m612-spider-2-0.html
,"67,99",https://www.coolblue.nl/en/product/608535/dirt-devil-gator-m-137.html
,"122,99",https://www.coolblue.nl/en/product/649840/bosch-pas-18-li-set.html
"199,95","140,-",https://www.coolblue.nl/en/second-chance-product/672816
,"59,99",https://www.coolblue.nl/en/product/768209/aeg-hx6-10sw.html
,"62,99",https://www.coolblue.nl/en/product/100206/philips-fc6148-handheld-vacuum.html
,"199,-",https://www.coolblue.nl/en/product/800105/black-decker-cua525bhp-qw.html
"129,99","114,-",https://www.coolblue.nl/en/second-chance-product/691969
"219,-","151,-",https://www.coolblue.nl/en/second-chance-product/671636
,"269,95",https://www.coolblue.nl/en/product/822283/dirt-devil-blade-2-max-dd788-1.html
"511,-","388,-",https://www.coolblue.nl/en/second-chance-product/633710
,"149,95",https://www.coolblue.nl/en/product/804553/dirt-devil-blade-dd767-1.html
"119,95","104,-",https://www.coolblue.nl/en/second-chance-product/718638
,"199,-",https://www.coolblue.nl/en/product/787349/dirt-devil-blade-total-home-dd777-3.html
"122,99","106,-",https://www.coolblue.nl/en/second-chance-product/719703
"269,95","227,-",https://www.coolblue.nl/en/second-chance-product/718442
,"105,99",https://www.coolblue.nl/en/product/483479/black-decker-pd1420lp-qw.html
,"45,-",https://www.coolblue.nl/en/product/749148/black-decker-wdb115wa-qw.html
,"74,99",https://www.coolblue.nl/en/product/234250/philips-fc6149.html
,"34,99",https://www.coolblue.nl/en/product/168995/neato-marking-strip-4-meter.html
,"39,99",https://www.coolblue.nl/en/product/787863/logitech-circle-2-plug-attachment.html
,"29,99",https://www.coolblue.nl/en/product/767018/arlo-wire-free-camera-skin-pack.html
,"29,95",https://www.coolblue.nl/en/product/819570/elago-nest-cam-outdoor-protective-case.html
,"42,99",https://www.coolblue.nl/en/product/787840/logitech-circle-2-rechargeable-battery.html
,"33,95",https://www.coolblue.nl/en/product/810139/eupart-hanging-bracket-for-foscam.html
,"29,99",https://www.coolblue.nl/en/product/782001/arlo-wire-free-camera-skin-pack-brown-black-gray.html
,"69,99",https://www.coolblue.nl/en/product/788592/arlo-pro-charging-dock.html
,"21,95",https://www.coolblue.nl/en/product/782009/arlo-outdoor-mount-black.html
,"79,99",https://www.coolblue.nl/en/product/788591/alro-pro-rechargeable-battery.html
,"19,99",https://www.coolblue.nl/en/product/604642/arlo-outdoor-mount-white.html
,"99,99",https://www.coolblue.nl/en/product/788587/arlo-pro-solar-panel.html
,"24,99",https://www.coolblue.nl/en/product/788583/arlo-pro-outdoor-mount.html
,"39,99",https://www.coolblue.nl/en/product/787860/logitech-circle-2-window-fastening.html
,"29,99",https://www.coolblue.nl/en/product/767021/arlo-wire-free-camera-skin-3-pack-black.html
"79,99","70,-",https://www.coolblue.nl/en/second-chance-product/698866
"99,99","92,-",https://www.coolblue.nl/en/second-chance-product/719788
,"290,77",https://www.coolblue.nl/en/product/178799/karcher-ab-1000-ironing-board.html
,"46,-",https://www.coolblue.nl/en/product/629467/leifheit-ironing-board-classic-m-plus.html
,"39,-",https://www.coolblue.nl/en/product/629466/leifheit-ironing-board-fashion-m-plus.html
,"21,95",https://www.coolblue.nl/en/product/701238/tristar-st-8132.html
,"119,99",https://www.coolblue.nl/en/product/802693/philips-easy8-gc240-10.html
,"379,-",https://www.coolblue.nl/en/product/813502/haier-hd80-b636w.html
,"299,-",https://www.coolblue.nl/en/product/817328/fossil-q-explorist-gen-4-ftw4012.html
,"268,-",https://www.coolblue.nl/en/product/817339/fossil-q-explorist-gen-4-ftw4016.html
,"259,-",https://www.coolblue.nl/en/product/669310/winix-aw600.html
,"179,-",https://www.coolblue.nl/en/product/738791/stadler-form-eva-white.html
,"93,95",https://www.coolblue.nl/en/product/801463/duux-ovi.html
,"119,-",https://www.coolblue.nl/en/product/819776/stadler-form-oskar-evaporator-little-titanium.html
,"128,95",https://www.coolblue.nl/en/product/820862/stadler-form-eva-little-white.html
,"119,-",https://www.coolblue.nl/en/product/670976/stadler-form-oskar-little-white.html
,"14,99",https://www.coolblue.nl/en/product/821548/misfit-vapor-2-magnetic-charging-cable-mis7901.html
"93,95","85,-",https://www.coolblue.nl/en/second-chance-product/714761
,"125,-",https://www.coolblue.nl/en/product/399478/stadler-form-fred-white.html
"119,-","86,-",https://www.coolblue.nl/en/second-chance-product/708437
"179,-","157,-",https://www.coolblue.nl/en/second-chance-product/699231
,"98,99",https://www.coolblue.nl/en/product/819742/stadler-form-anton-humidifier-titanium.html
"259,-","247,-",https://www.coolblue.nl/en/second-chance-product/702877
,"19,95",https://www.coolblue.nl/en/product/818141/azuri-tempered-glass-asus-zenfone-5-screen-protector-glass.html
"119,-","92,-",https://www.coolblue.nl/en/second-chance-product/689527
,"14,99",https://www.coolblue.nl/en/product/800877/azuri-asus-zenfone-4-screen-protector-tempered-glass.html
,"14,99",https://www.coolblue.nl/en/product/815892/azuri-asus-zenfone-5-lite-screen-protector-tempered-glass-black.html
,"14,99",https://www.coolblue.nl/en/product/801396/azuri-zenfone-4-max-5-2-screen-protector-tempered-glass-black.html
"125,-","110,-",https://www.coolblue.nl/en/second-chance-product/699629
,"268,-",https://www.coolblue.nl/en/product/821081/ticwatch-pro-liquid-silver.html
,"14,99",https://www.coolblue.nl/en/product/800819/azuri-asus-zenfone-4-selfie-screen-protector-plastic-duo-pack.html
,"369,-",https://www.coolblue.nl/en/product/818455/michael-kors-access-runway-gen-4-mkt5046.html
,"281,-",https://www.coolblue.nl/en/product/817550/fossil-q-venture-gen-4-ftw6011.html
,"1.199,-",https://www.coolblue.nl/en/product/763600/schulthess-spirit-440.html
,"119,-",https://www.coolblue.nl/en/product/671044/stadler-form-oskar-little-black.html
,"14,99",https://www.coolblue.nl/en/product/800818/azuri-asus-zenfone-4-selfie-pro-screen-protector-plastic-duo-pack.html
,"128,95",https://www.coolblue.nl/en/product/820841/stadler-form-eva-little-black.html
,"69,99",https://www.coolblue.nl/en/product/654168/philips-hu4801-01.html
,"299,-",https://www.coolblue.nl/en/product/817594/fossil-q-venture-gen-4-ftw6018.html
,"268,-",https://www.coolblue.nl/en/product/821080/ticwatch-pro-shadow-black.html
,"895,-",https://www.coolblue.nl/en/product/816099/alpina-alpinerx-al-283lbb5aq6.html
,"299,-",https://www.coolblue.nl/en/product/817502/fossil-q-explorist-gen-4-ftw4011.html
"268,-","231,-",https://www.coolblue.nl/en/second-chance-product/701351
,"895,-",https://www.coolblue.nl/en/product/816097/alpina-alpinerx-orange.html
"281,-","244,-",https://www.coolblue.nl/en/second-chance-product/700260
,"322,-",https://www.coolblue.nl/en/product/820433/diesel-on-full-guard-2-5-gen-4-display-smartwatch-dzt2010.html
"128,95","113,-",https://www.coolblue.nl/en/second-chance-product/695986
"119,-","78,-",https://www.coolblue.nl/en/second-chance-product/710935
,"895,-",https://www.coolblue.nl/en/product/816089/alpina-alpinerx-al-283lbn5naq6.html
,"850,-",https://www.coolblue.nl/en/product/811809/mondaine-helvetica-no1-silver-brown.html
,"850,-",https://www.coolblue.nl/en/product/811806/mondaine-helvetica-no1-silver-black.html
"299,-","237,-",https://www.coolblue.nl/en/second-chance-product/656799
"268,-","223,-",https://www.coolblue.nl/en/second-chance-product/673338
"895,-","737,-",https://www.coolblue.nl/en/second-chance-product/699944
,"1.699,-",https://www.coolblue.nl/en/product/799864/electrolux-we170v-mypro.html
,"595,-",https://www.coolblue.nl/en/product/793939/alpina-seastrong-horological-hybrid-black-orange.html
,"279,-",https://www.coolblue.nl/en/product/817504/fossil-q-explorist-gen-4-ftw4017.html
,"419,-",https://www.coolblue.nl/en/product/818548/emporio-armani-alberto-gen-4-display-smartwatch-art5010.html
,"595,-",https://www.coolblue.nl/en/product/793938/alpina-seastrong-horological-black-green.html
"895,-","703,-",https://www.coolblue.nl/en/second-chance-product/616949
,"1.295,-",https://www.coolblue.nl/en/product/793933/frederique-constant-horological-white-dark-brown.html
,"369,-",https://www.coolblue.nl/en/product/791981/michael-kors-access-sofie-mkt5020.html
,"995,-",https://www.coolblue.nl/en/product/793932/frederique-constant-horological-white-black.html
,"299,-",https://www.coolblue.nl/en/product/817554/fossil-q-venture-gen-4-ftw6012.html
,"795,-",https://www.coolblue.nl/en/product/793931/frederique-constant-horological-white-blue.html
,"419,-",https://www.coolblue.nl/en/product/804101/emporio-armani-connected-dark-green-black.html
"419,-","364,-",https://www.coolblue.nl/en/second-chance-product/690800
,"299,-",https://www.coolblue.nl/en/product/818494/armani-exchange-connected-gen-4-axt2001.html
,"369,-",https://www.coolblue.nl/en/product/792821/emporio-armani-connected-smartwatch-art5003.html
"322,-","280,-",https://www.coolblue.nl/en/second-chance-product/690292
,"409,-",https://www.coolblue.nl/en/product/827191/michael-kors-access-runway-gen-4-mkt5057.html
,"409,-",https://www.coolblue.nl/en/product/827192/michael-kors-access-runway-gen-4-mkt5058.html
,"279,-",https://www.coolblue.nl/en/product/818489/armani-exchange-connected-gen-4-axt2000.html
"279,-","232,-",https://www.coolblue.nl/en/second-chance-product/669282
,"795,-",https://www.coolblue.nl/en/product/793926/frederique-constant-horological-black-black.html
,"795,-",https://www.coolblue.nl/en/product/793929/frederique-constant-horological-blue-blue.html
,"995,-",https://www.coolblue.nl/en/product/793927/frederique-constant-horological-blue-brown.html
"369,-","307,-",https://www.coolblue.nl/en/second-chance-product/662412
,"409,-",https://www.coolblue.nl/en/product/804122/michael-kors-access-sofie-mkt5041.html
"369,-","307,-",https://www.coolblue.nl/en/second-chance-product/666556
"299,-","268,-",https://www.coolblue.nl/en/second-chance-product/713502
,"369,-",https://www.coolblue.nl/en/product/818551/emporio-armani-alberto-gen-4-display-smartwatch-art5012.html
,"329,-",https://www.coolblue.nl/en/product/804097/emporio-armani-connected-silver-silver.html
,"995,-",https://www.coolblue.nl/en/product/793930/frederique-constant-horological-white-brown.html
"279,-","232,-",https://www.coolblue.nl/en/second-chance-product/669028
,"322,-",https://www.coolblue.nl/en/product/820432/diesel-on-full-guard-2-5-gen-4-display-smartwatch-dzt2009.html
,"369,-",https://www.coolblue.nl/en/product/818445/michael-kors-access-runway-gen-4-mkt5044.html
,"419,-",https://www.coolblue.nl/en/product/768642/polar-v800-red-hr.html
,"419,-",https://www.coolblue.nl/en/product/818545/emporio-armani-matteo-gen-4-display-smartwatch-art5007.html
,"419,-",https://www.coolblue.nl/en/product/818549/emporio-armani-alberto-gen-4-display-smartwatch-art5011.html
,"479,-",https://www.coolblue.nl/en/product/827193/michael-kors-access-runway-gen-4-mkt5060.html
,"479,-",https://www.coolblue.nl/en/product/818850/michael-kors-access-runway-gen-4-display-smartwatch-mkt5050.html
,"209,-",https://www.coolblue.nl/en/product/826025/ticwatch-c2-black.html
,"369,-",https://www.coolblue.nl/en/product/818451/michael-kors-access-runway-gen-4-mkt5045.html
,"299,-",https://www.coolblue.nl/en/product/804115/michael-kors-access-hutton-black-brown.html
,"369,-",https://www.coolblue.nl/en/product/791980/michael-kors-access-sofie-mkt5022.html
,"299,-",https://www.coolblue.nl/en/product/804129/diesel-on-dzt1013.html
"322,-","289,-",https://www.coolblue.nl/en/second-chance-product/718837
,"419,-",https://www.coolblue.nl/en/product/791982/michael-kors-access-sofie-mkt5036.html
,"329,-",https://www.coolblue.nl/en/product/820552/skagen-falster-gen-4-connected-skt5105.html
,"322,-",https://www.coolblue.nl/en/product/820431/diesel-on-full-guard-2-5-gen-4-display-smartwatch-dzt2008.html
"419,-","348,-",https://www.coolblue.nl/en/second-chance-product/671910
,"419,-",https://www.coolblue.nl/en/product/818553/emporio-armani-matteo-gen-4-display-smartwatch-giftset.html
"419,-","348,-",https://www.coolblue.nl/en/second-chance-product/665031
"479,-","398,-",https://www.coolblue.nl/en/second-chance-product/661106
,"369,-",https://www.coolblue.nl/en/product/818546/emporio-armani-matteo-gen-4-display-smartwatch-art5008.html
,"161,99",https://www.coolblue.nl/en/product/803300/fossil-q-machine-hybrid-ftw1166.html
,"419,-",https://www.coolblue.nl/en/product/818503/emporio-armani-connected-matteo-gen-4-display-smartwatch-art5006.html
,"299,-",https://www.coolblue.nl/en/product/820557/skagen-falster-gen-4-connected-skt5104.html
"369,-","310,-",https://www.coolblue.nl/en/second-chance-product/702520
"369,-","329,-",https://www.coolblue.nl/en/second-chance-product/711565
,"315,-",https://www.coolblue.nl/en/product/804119/michael-kors-access-sofie-mkt5039.html
"419,-","221,-",https://www.coolblue.nl/en/second-chance-product/677162
"322,-","268,-",https://www.coolblue.nl/en/second-chance-product/658814
,"209,-",https://www.coolblue.nl/en/product/826026/ticwatch-c2-rose-gold.html
,"252,-",https://www.coolblue.nl/en/product/803592/skagen-falster-gen-3-connected-skt5001.html
"419,-","348,-",https://www.coolblue.nl/en/second-chance-product/671904
,"319,-",https://www.coolblue.nl/en/product/784472/emporio-armani-connected-blue-black.html
"329,-","295,-",https://www.coolblue.nl/en/second-chance-product/703629
"369,-","307,-",https://www.coolblue.nl/en/second-chance-product/658714
"419,-","348,-",https://www.coolblue.nl/en/second-chance-product/665858
,"299,-",https://www.coolblue.nl/en/product/818496/armani-exchange-connected-gen-4-axt2003.html
,"219,-",https://www.coolblue.nl/en/product/804136/armani-exchange-connected-blue-gold.html
,"149,99",https://www.coolblue.nl/en/product/804561/misfit-path-hybrid-mis5025.html
,"229,-",https://www.coolblue.nl/en/product/810975/emporio-armani-connected-white-silver.html
,"194,-",https://www.coolblue.nl/en/product/791900/fossil-q-virginia-hybrid-ftw5009.html
,"229,-",https://www.coolblue.nl/en/product/810972/emporio-armani-connected-hybrid-art3022.html
,"229,-",https://www.coolblue.nl/en/product/810973/emporio-armani-connected-blue-silver.html
,"229,-",https://www.coolblue.nl/en/product/810974/emporio-armani-connected-red-silver.html
"252,-","193,-",https://www.coolblue.nl/en/second-chance-product/672396
"209,-","188,-",https://www.coolblue.nl/en/second-chance-product/706050
,"168,-",https://www.coolblue.nl/en/product/739267/fossil-q-nate-hybrid-black-dark-brown-leather.html
,"219,-",https://www.coolblue.nl/en/product/804134/armani-exchange-connected-luca-hybrid-axt1020.html
,"219,99",https://www.coolblue.nl/en/product/804550/misfit-vapor-mis7008.html
,"279,-",https://www.coolblue.nl/en/product/818491/armani-exchange-connected-gen-4-axt2002.html
,"219,19",https://www.coolblue.nl/en/product/804549/misfit-vapor-mis7007.html
,"184,99",https://www.coolblue.nl/en/product/765984/skagen-hagen-connected-hybrid-stainless-steel-black.html
,"129,95",https://www.coolblue.nl/en/product/805299/connected-kids-k01-light-blue.html
"194,-","147,-",https://www.coolblue.nl/en/second-chance-product/695587
,"179,-",https://www.coolblue.nl/en/product/779668/skagen-jorn-connected-hybrid-silver-brown.html
,"209,-",https://www.coolblue.nl/en/product/826027/ticwatch-c2-silver.html
,"199,-",https://www.coolblue.nl/en/product/820773/skagen-holst-connected-hybrid-skt1306.html
,"219,-",https://www.coolblue.nl/en/product/820770/skagen-signatur-connected-hybrid-skt1413.html
,"174,99",https://www.coolblue.nl/en/product/791896/fossil-q-commuter-hybrid-ftw1150.html
"168,-","126,-",https://www.coolblue.nl/en/second-chance-product/668356
"149,99","129,-",https://www.coolblue.nl/en/second-chance-product/679827
,"172,99",https://www.coolblue.nl/en/product/791907/fossil-q-activist-hybrid-ftw1207.html
,"139,-",https://www.coolblue.nl/en/product/755728/bellabeat-leaf-urban-rose-gold-edition.html
,"172,99",https://www.coolblue.nl/en/product/810964/diesel-on-armbar-dzt1014.html
"219,99","181,-",https://www.coolblue.nl/en/second-chance-product/665703
"279,-","232,-",https://www.coolblue.nl/en/second-chance-product/665396
"219,19","189,-",https://www.coolblue.nl/en/second-chance-product/681003
"184,99","150,-",https://www.coolblue.nl/en/second-chance-product/683236
"129,95","112,-",https://www.coolblue.nl/en/second-chance-product/717048
"219,-","182,-",https://www.coolblue.nl/en/second-chance-product/669029
,"184,99",https://www.coolblue.nl/en/product/747102/skagen-hagen-connected-hybrid-rose-dark-brown-leather.html
,"215,-",https://www.coolblue.nl/en/product/791875/fossil-q-explorist-ftw4003.html
,"172,99",https://www.coolblue.nl/en/product/810965/diesel-on-armbar-dzt1015.html
,"185,99",https://www.coolblue.nl/en/product/779669/skagen-jorn-connected-hybrid-gray-black.html
,"79,99",https://www.coolblue.nl/en/product/802350/garmin-vivofit-4-black-l.html
"219,-","172,-",https://www.coolblue.nl/en/second-chance-product/640598
"139,-","110,-",https://www.coolblue.nl/en/second-chance-product/660858
,"159,99",https://www.coolblue.nl/en/product/791891/fossil-q-grant-hybrid-ftw1122.html
,"159,99",https://www.coolblue.nl/en/product/791893/fossil-q-grant-hybrid-ftw1147.html
,"79,99",https://www.coolblue.nl/en/product/802349/garmin-vivofit-4-black-speckled-s-m.html
,"174,99",https://www.coolblue.nl/en/product/817595/fossil-q-commuter-hybrid-ftw1161.html
,"199,-",https://www.coolblue.nl/en/product/820772/skagen-holst-connected-hybrid-skt1305.html
,"204,-",https://www.coolblue.nl/en/product/798823/mykronoz-zetime-44mm-smartwatch-premium-black.html
,"149,99",https://www.coolblue.nl/en/product/804560/misfit-path-hybrid-mis5024.html
,"153,99",https://www.coolblue.nl/en/product/803304/fossil-q-annette-hybrid-ftw5023.html
,"149,99",https://www.coolblue.nl/en/product/820546/misfit-command-hybrid-smartwatch-mis5028.html
"215,-","168,-",https://www.coolblue.nl/en/second-chance-product/683439
,"191,-",https://www.coolblue.nl/en/product/798821/mykronoz-zetime-44mm-smartwatch-original-white.html
,"172,99",https://www.coolblue.nl/en/product/810966/diesel-on-armbar-dzt1016.html
"79,99","72,-",https://www.coolblue.nl/en/second-chance-product/710895
,"184,99",https://www.coolblue.nl/en/product/747121/skagen-hagen-connected-hybrid-brown-leather.html
"179,-","153,-",https://www.coolblue.nl/en/second-chance-product/701715
"215,-","181,-",https://www.coolblue.nl/en/second-chance-product/711667
"159,99","133,-",https://www.coolblue.nl/en/second-chance-product/665037
"174,99","146,-",https://www.coolblue.nl/en/second-chance-product/657844
"199,-","162,-",https://www.coolblue.nl/en/second-chance-product/713573
"79,99","72,-",https://www.coolblue.nl/en/second-chance-product/700976
"199,99","165,-",https://www.coolblue.nl/en/second-chance-product/685321
"149,99","125,-",https://www.coolblue.nl/en/second-chance-product/641535
"189,99","150,-",https://www.coolblue.nl/en/second-chance-product/673090
"204,-","183,-",https://www.coolblue.nl/en/second-chance-product/710047
"249,-","196,-",https://www.coolblue.nl/en/second-chance-product/673221
"149,99","118,-",https://www.coolblue.nl/en/second-chance-product/662407
"369,-","297,-",https://www.coolblue.nl/en/second-chance-product/692742
"201,-","171,-",https://www.coolblue.nl/en/second-chance-product/719728
"419,-","306,-",https://www.coolblue.nl/en/second-chance-product/636624
"595,-","490,-",https://www.coolblue.nl/en/second-chance-product/678408
"369,-","266,-",https://www.coolblue.nl/en/second-chance-product/677112
"895,-","703,-",https://www.coolblue.nl/en/second-chance-product/669027
,"129,95",https://www.coolblue.nl/en/product/805300/connected-kids-k01-pink.html
,"129,-",https://www.coolblue.nl/en/product/805301/connected-kids-k01-green.html
,"181,99",https://www.coolblue.nl/en/product/817596/fossil-q-jacqueline-hybrid-ftw5018.html
,"174,99",https://www.coolblue.nl/en/product/791894/fossil-q-commuter-hybrid-ftw1149.html
,"172,99",https://www.coolblue.nl/en/product/810967/diesel-on-dzt1017-armbar-hybrid.html
,"184,99",https://www.coolblue.nl/en/product/747089/skagen-hagen-connected-hybrid-stainless-steel.html
